ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,4,-4,1.03,,,,,0,0,0,0,0,42,42,53,,,,,,,,,,,,,,,,,,,,,,,388.40225249994546,None,388.40225249994546,None,387.9019291999284,None,f,3.5216720999451354,388.40225249994546,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,0,-4,4,0.94,,,,,0,0,0,0,0,43,43,1,,,,,,,,,,,,,,,,,,,,,,,392.9254135999363,None,392.9254135999363,None,392.42498919996433,None,f,3.2225325000472367,392.9254135999363,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,0,4,-4,0.97,,,,,0,0,0,0,0,44,44,9,,,,,,,,,,,,,,,,,,,,,,,397.14817890000995,None,397.14817890000995,None,396.6478558999952,None,j,1.927874300046824,397.14817890000995,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,-4,4,1.15,,,,,0,0,0,0,0,45,45,48,,,,,,,,,,,,,,,,,,,,,,,400.08018119994085,None,400.08018119994085,None,399.5799236999592,None,j,1.0277998999226838,400.08018119994085,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,1.0,,,,,0,0,0,0,0,46,46,52,,,,,,,,,,,,,,,,,,,,,,,402.1115585999796,None,402.1115585999796,None,401.61126539995894,None,f,1.8924726000986993,402.1115585999796,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,180,-4,4,1.0,,,,,0,0,0,0,0,47,47,31,,,,,,,,,,,,,,,,,,,,,,,405.00351700000465,None,405.00351700000465,None,404.5031846999191,None,f,1.960417399997823,405.00351700000465,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,0.85,,,,,0,0,0,0,0,48,48,49,,,,,,,,,,,,,,,,,,,,,,,407.965654599946,None,407.965654599946,None,407.46526720002294,None,j,1.3662650999613106,407.965654599946,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,180,4,-4,0.85,,,,,0,0,0,0,0,49,49,35,,,,,,,,,,,,,,,,,,,,,,,410.3371439999901,None,410.3371439999901,None,409.83679249999113,None,j,1.7949247000506148,410.3371439999901,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,180,-4,4,0.85,,,,,0,0,0,0,0,50,50,28,,,,,,,,,,,,,,,,,,,,,,,413.1490477999905,None,413.1490477999905,None,412.6487047999399,None,f,1.3988163000904024,413.1490477999905,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,4,-4,0.97,,,,,0,0,0,0,0,51,51,23,,,,,,,,,,,,,,,,,,,,,,,415.56075990002137,None,415.56075990002137,None,415.06043549999595,None,j,1.6272285000886768,415.56075990002137,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,4,-4,1.0,,,,,0,0,0,0,0,52,52,24,,,,,,,,,,,,,,,,,,,,,,,418.1924643999664,None,418.1924643999664,None,417.69212379993405,None,f,3.6196252999361604,418.1924643999664,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,-4,4,1.06,,,,,0,0,0,0,0,53,53,47,,,,,,,,,,,,,,,,,,,,,,,422.82560799992643,None,422.82560799992643,None,422.32536839996465,None,j,1.738248600042425,422.82560799992643,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,1.03,,,,,0,0,0,0,0,54,54,18,,,,,,,,,,,,,,,,,,,,,,,425.5674680999946,None,425.5674680999946,None,425.06713599991053,None,j,2.340470200055279,425.5674680999946,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,1.15,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,428.9197203000076,None,428.9197203000076,None,428.4193947999738,None,f,1.692364800022915,428.9197203000076,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,1.0,,,,,0,0,0,0,1,0,56,52,,,,,,,,,,,,,,,,,,,,,,,431.62157459999435,None,431.62157459999435,None,431.12123539997265,None,j,1.7103509000735357,431.62157459999435,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,0.85,,,,,0,0,0,0,1,1,57,14,,,,,,,,,,,,,,,,,,,,,,,434.3334187999135,None,434.3334187999135,None,433.83306889992673,None,f,1.6544544999487698,434.3334187999135,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
