ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,-4,4,1.06,,,,,0,0,0,0,0,27,27,5,,,,,,,,,,,,,,,,,,,,,,,338.7570934999967,None,338.7570934999967,None,338.2567502000602,None,j,0.4828085999470204,338.7570934999967,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,-4,4,1.06,,,,,0,0,0,0,0,28,28,47,,,,,,,,,,,,,,,,,,,,,,,340.2481011999771,None,340.2481011999771,None,339.7477542000124,None,j,1.9679512999719009,340.2481011999771,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,4,-4,1.06,,,,,0,0,0,0,0,29,29,54,,,,,,,,,,,,,,,,,,,,,,,343.2302020000061,None,343.2302020000061,None,342.7297795000486,None,f,0.6017055000411347,343.2302020000061,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,0.94,,,,,0,0,0,0,0,30,30,36,,,,,,,,,,,,,,,,,,,,,,,344.8312673000619,None,344.8312673000619,None,344.33094010001514,None,j,0.4727588000241667,344.8312673000619,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,-4,4,0.97,,,,,0,0,0,0,0,31,31,16,,,,,,,,,,,,,,,,,,,,,,,346.31220339995343,None,346.31220339995343,None,345.8118617000291,None,j,0.5596975999651477,346.31220339995343,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,0.97,,,,,0,0,0,0,0,32,32,2,,,,,,,,,,,,,,,,,,,,,,,347.87325710000005,None,347.87325710000005,None,347.3729185999837,None,f,0.7427838000003248,347.87325710000005,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,-4,4,0.85,,,,,0,0,0,0,0,33,33,14,,,,,,,,,,,,,,,,,,,,,,,349.63445400004275,None,349.63445400004275,None,349.13413190003484,None,f,0.7255767000606284,349.63445400004275,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,1.0,,,,,0,0,0,0,0,34,34,38,,,,,,,,,,,,,,,,,,,,,,,351.37571389996447,None,351.37571389996447,None,350.8752923000138,None,j,3.912232300033793,351.37571389996447,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,4,-4,0.97,,,,,0,0,0,0,0,35,35,23,,,,,,,,,,,,,,,,,,,,,,,356.2989669999806,None,356.2989669999806,None,355.79862520005554,None,f,3.0691916999639943,356.2989669999806,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,-4,4,1.06,,,,,0,0,0,0,0,36,36,19,,,,,,,,,,,,,,,,,,,,,,,360.38173500006087,None,360.38173500006087,None,359.88139220001176,None,j,0.5061084000626579,360.38173500006087,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,-4,4,0.97,,,,,0,0,0,0,0,37,37,44,,,,,,,,,,,,,,,,,,,,,,,361.89275190001354,None,361.89275190001354,None,361.3924161000177,None,f,0.5314019999932498,361.89275190001354,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,-4,4,1.0,,,,,0,0,0,0,0,38,38,17,,,,,,,,,,,,,,,,,,,,,,,363.43380540004,None,363.43380540004,None,362.9334665000206,None,j,1.0542169000254944,363.43380540004,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,1.03,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,365.49527790001594,None,365.49527790001594,None,364.9948558000615,None,f,1.088626699987799,365.49527790001594,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,0.97,,,,,0,0,0,0,0,40,40,37,,,,,,,,,,,,,,,,,,,,,,,367.59662089997437,None,367.59662089997437,None,367.0963160999818,None,j,0.8592539000092074,367.59662089997437,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,1.0,,,,,0,0,0,0,0,41,41,3,,,,,,,,,,,,,,,,,,,,,,,369.4578729000641,None,369.4578729000641,None,368.95753999997396,None,f,0.5501663000322878,369.4578729000641,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,0.85,,,,,0,0,0,0,0,42,42,35,,,,,,,,,,,,,,,,,,,,,,,371.0189346000552,None,371.0189346000552,None,370.51862009998877,None,j,0.5731160000432283,371.0189346000552,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,4,-4,1.03,,,,,0,0,0,0,0,43,43,11,,,,,,,,,,,,,,,,,,,,,,,372.6100166999968,None,372.6100166999968,None,372.1096823000116,None,f,0.6939663999946788,372.6100166999968,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,4,-4,1.0,,,,,0,0,0,0,0,44,44,24,,,,,,,,,,,,,,,,,,,,,,,374.3211736000376,None,374.3211736000376,None,373.82091799995396,None,f,0.5986930000362918,374.3211736000376,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,4,-4,1.15,,,,,0,0,0,0,0,45,45,13,,,,,,,,,,,,,,,,,,,,,,,375.92226060002577,None,375.92226060002577,None,375.4219192999881,None,f,0.4856007000198588,375.92226060002577,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,-4,4,1.0,,,,,0,0,0,0,0,46,46,31,,,,,,,,,,,,,,,,,,,,,,,377.41327540006023,None,377.41327540006023,None,376.91292919998523,None,j,0.5147287000436336,377.41327540006023,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,1.15,,,,,0,0,0,0,0,47,47,6,,,,,,,,,,,,,,,,,,,,,,,378.94430229999125,None,378.94430229999125,None,378.4439813999925,None,j,0.6795183999929577,378.94430229999125,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,-4,4,1.03,,,,,0,0,0,0,0,48,48,32,,,,,,,,,,,,,,,,,,,,,,,380.6255295999581,None,380.6255295999581,None,380.1251931999577,None,j,2.166279900004156,380.6255295999581,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
