ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,4,-4,1.03,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,244.28057289999924,None,244.28057289999924,None,243.78014019999864,None,f,1.4073127000010572,244.28057289999924,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,1.15,,,,,0,0,0,0,0,11,11,55,,,,,,,,,,,,,,,,,,,,,,,246.7021208999995,None,246.7021208999995,None,246.20179179999832,None,f,0.5857044999993377,246.7021208999995,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,1.15,,,,,0,0,0,0,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,248.2931968999983,None,248.2931968999983,None,247.79285399999935,None,j,0.4027734999999666,248.2931968999983,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,0.94,,,,,0,0,0,0,0,13,13,8,,,,,,,,,,,,,,,,,,,,,,,249.70415289999983,None,249.70415289999983,None,249.20381629999974,None,j,0.3998639000001276,249.70415289999983,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,1.0,,,,,0,0,0,0,0,14,14,45,,,,,,,,,,,,,,,,,,,,,,,251.11511399999836,None,251.11511399999836,None,250.61477119999836,None,j,0.940702699999747,251.11511399999836,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,0.94,,,,,0,0,0,0,0,15,15,22,,,,,,,,,,,,,,,,,,,,,,,253.05650009999954,None,253.05650009999954,None,252.5561719999987,None,j,1.1594001999983448,253.05650009999954,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,1.06,,,,,0,0,0,0,0,16,16,33,,,,,,,,,,,,,,,,,,,,,,,255.21792769999956,None,255.21792769999956,None,254.7175460999988,None,j,0.5979219999990164,255.21792769999956,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,0.85,,,,,0,0,0,0,0,17,17,42,,,,,,,,,,,,,,,,,,,,,,,256.8189786999992,None,256.8189786999992,None,256.3186350999986,None,f,0.436949500000992,256.8189786999992,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,0.97,,,,,0,0,0,0,0,18,18,16,,,,,,,,,,,,,,,,,,,,,,,258.25995089999924,None,258.25995089999924,None,257.7596262999996,None,j,4.499852300001294,258.25995089999924,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,1.0,,,,,0,0,0,0,0,19,19,24,,,,,,,,,,,,,,,,,,,,,,,263.7636859999984,None,263.7636859999984,None,263.2633479999986,None,j,1.2364112999985082,263.7636859999984,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,1.0,,,,,0,0,0,0,0,20,20,31,,,,,,,,,,,,,,,,,,,,,,,266.015211599999,None,266.015211599999,None,265.51487429999906,None,f,0.5686814000000595,266.015211599999,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,1.15,,,,,0,0,0,0,0,21,21,34,,,,,,,,,,,,,,,,,,,,,,,267.5963635999997,None,267.5963635999997,None,267.0960254999991,None,j,0.5395115999999689,267.5963635999997,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,1.15,,,,,0,0,0,0,0,22,22,27,,,,,,,,,,,,,,,,,,,,,,,269.1473374999987,None,269.1473374999987,None,268.6469976999997,None,f,0.5246829999996407,269.1473374999987,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,1.03,,,,,0,0,0,0,0,23,23,25,,,,,,,,,,,,,,,,,,,,,,,270.67837749999853,None,270.67837749999853,None,270.1780358999986,None,j,2.1295066000002407,270.67837749999853,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,1.0,,,,,0,0,0,0,0,24,24,17,,,,,,,,,,,,,,,,,,,,,,,273.8205077999992,None,273.8205077999992,None,273.32019149999905,None,j,1.5634355999991385,273.8205077999992,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,1.03,,,,,0,0,0,0,0,25,25,4,,,,,,,,,,,,,,,,,,,,,,,276.4022535999993,None,276.4022535999993,None,275.9019148999996,None,j,0.5655305000000226,276.4022535999993,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,1.0,,,,,0,0,0,0,0,26,26,52,,,,,,,,,,,,,,,,,,,,,,,277.9733277999985,None,277.9733277999985,None,277.4729765999982,None,j,1.234633499998381,277.9733277999985,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,0.97,,,,,0,0,0,0,0,27,27,2,,,,,,,,,,,,,,,,,,,,,,,280.22485249999954,None,280.22485249999954,None,279.72451419999925,None,f,1.1111027000006288,280.22485249999954,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,0.85,,,,,0,0,0,0,0,28,28,0,,,,,,,,,,,,,,,,,,,,,,,282.3363640999996,None,282.3363640999996,None,281.83602619999874,None,f,0.48744150000129594,282.3363640999996,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,1.03,,,,,0,0,0,0,0,29,29,18,,,,,,,,,,,,,,,,,,,,,,,283.82729629999994,None,283.82729629999994,None,283.32695160000003,None,j,0.48449000000073283,283.82729629999994,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,1.03,,,,,0,0,0,0,0,30,30,32,,,,,,,,,,,,,,,,,,,,,,,285.3183033999994,None,285.3183033999994,None,284.81796589999976,None,j,0.865596399999049,285.3183033999994,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
