ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,-4,4,1.06,,,,,0,0,0,0,0,29,29,5,,,,,,,,,,,,,,,,,,,,,,,277.6923978999839,None,277.6923978999839,None,277.1920538000122,None,j,0.3542239999806043,277.6923978999839,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,4,-4,1.03,,,,,0,0,0,0,0,30,30,11,,,,,,,,,,,,,,,,,,,,,,,279.0633225000056,None,279.0633225000056,None,278.5629870000121,None,f,0.3434703999955673,279.0633225000056,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,1.15,,,,,0,0,0,0,0,31,31,27,,,,,,,,,,,,,,,,,,,,,,,280.4343590000062,None,280.4343590000062,None,279.9339183999982,None,f,0.33226660001673736,280.4343590000062,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,180,4,-4,1.03,,,,,0,0,0,0,0,32,32,39,,,,,,,,,,,,,,,,,,,,,,,281.7851742999919,None,281.7851742999919,None,281.2849134999851,None,f,0.4052951000048779,281.7851742999919,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,-4,4,1.06,,,,,0,0,0,0,0,33,33,19,,,,,,,,,,,,,,,,,,,,,,,283.1961258999945,None,283.1961258999945,None,282.69578770000953,None,j,0.3544477000250481,283.1961258999945,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,1.0,,,,,0,0,0,0,0,34,34,24,,,,,,,,,,,,,,,,,,,,,,,284.55704879999394,None,284.55704879999394,None,284.05671189998975,None,f,0.9456084000121336,284.55704879999394,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,180,-4,4,0.94,,,,,0,0,0,0,0,35,35,29,,,,,,,,,,,,,,,,,,,,,,,286.5083744000003,None,286.5083744000003,None,286.0080317000102,None,f,0.4181259000033606,286.5083744000003,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,0,-4,4,0.94,,,,,0,0,0,0,0,36,36,43,,,,,,,,,,,,,,,,,,,,,,,287.9394142999954,None,287.9394142999954,None,287.43907839999883,None,f,0.39533769999979995,287.9394142999954,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,0,-4,4,1.06,,,,,0,0,0,0,0,37,37,47,,,,,,,,,,,,,,,,,,,,,,,289.3502995999879,None,289.3502995999879,None,288.84996679998585,None,j,1.6723525999987032,289.3502995999879,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,0,4,-4,1.03,,,,,0,0,0,0,0,38,38,53,,,,,,,,,,,,,,,,,,,,,,,292.0421326000069,None,292.0421326000069,None,291.5417865999916,None,f,0.6283895999949891,292.0421326000069,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,-4,4,1.0,,,,,0,0,0,0,0,39,39,3,,,,,,,,,,,,,,,,,,,,,,,293.67323290000786,None,293.67323290000786,None,293.1728950999968,None,j,0.42131800000788644,293.67323290000786,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,0,-4,4,1.03,,,,,0,0,0,0,0,40,40,46,,,,,,,,,,,,,,,,,,,,,,,295.1042082000058,None,295.1042082000058,None,294.60395789999166,None,j,1.1824099000077695,295.1042082000058,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,180,4,-4,0.94,,,,,0,0,0,0,0,41,41,36,,,,,,,,,,,,,,,,,,,,,,,297.2956986000063,None,297.2956986000063,None,296.795352599991,None,j,0.44677569999475963,297.2956986000063,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,180,-4,4,0.97,,,,,0,0,0,0,0,42,42,30,,,,,,,,,,,,,,,,,,,,,,,298.74667679998674,None,298.74667679998674,None,298.2463415999955,None,f,0.4360787999758031,298.74667679998674,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,1.06,,,,,0,0,0,0,0,43,43,26,,,,,,,,,,,,,,,,,,,,,,,300.197659700003,None,300.197659700003,None,299.6973231000011,None,f,0.4888916999916546,300.197659700003,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,4,-4,0.94,,,,,0,0,0,0,0,44,44,22,,,,,,,,,,,,,,,,,,,,,,,301.6986823999905,None,301.6986823999905,None,301.19833660000586,None,j,0.6518386000243481,301.6986823999905,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,-4,4,0.85,,,,,0,0,0,0,0,45,45,14,,,,,,,,,,,,,,,,,,,,,,,303.3699030999851,None,303.3699030999851,None,302.86955159998615,None,f,0.43652960000326857,303.3699030999851,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,180,-4,4,1.03,,,,,0,0,0,0,0,46,46,18,,,,,,,,,,,,,,,,,,,,,,,304.81078480000724,None,304.81078480000724,None,304.31044840000686,None,j,0.5956945999932941,304.81078480000724,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,4,-4,1.0,,,,,0,0,0,0,0,47,47,10,,,,,,,,,,,,,,,,,,,,,,,306.41190460001235,None,306.41190460001235,None,305.9115396999987,None,f,0.5467586999875493,306.41190460001235,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
0,0,4,-4,0.85,,,,,0,0,0,0,0,48,48,7,,,,,,,,,,,,,,,,,,,,,,,307.97293729998637,None,307.97293729998637,None,307.4725949999993,None,j,0.37753249998786487,307.97293729998637,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
180,0,-4,4,1.15,,,,,0,0,0,0,0,49,49,48,,,,,,,,,,,,,,,,,,,,,,,309.35396030000993,None,309.35396030000993,None,308.85355040000286,None,j,0.3885720999969635,309.35396030000993,None,,,,,,,o,001,2021_Jul_08_1436,toilet,2021.1.3,99.90459111008592,
