ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,4,-4,1.06,,,,,0,0,0,0,0,12,12,54,,,,,,,,,,,,,,,,,,,,,,,488.71068409993313,None,488.71068409993313,None,488.21034979994874,None,f,0.6715226999949664,488.71068409993313,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,0.97,,,,,0,0,0,0,0,13,13,2,,,,,,,,,,,,,,,,,,,,,,,490.381822599913,None,490.381822599913,None,489.8814826000016,None,j,0.872383699985221,490.381822599913,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,0.85,,,,,0,0,0,0,0,14,14,7,,,,,,,,,,,,,,,,,,,,,,,492.2831089999527,None,492.2831089999527,None,491.7827715999447,None,j,0.8111250998917967,492.2831089999527,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,0.94,,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,,,,,,,,,,,,494.0943136999849,None,494.0943136999849,None,493.5940583999036,None,j,0.8239541000220925,494.0943136999849,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,4,-4,1.03,,,,,0,0,0,0,0,16,16,25,,,,,,,,,,,,,,,,,,,,,,,495.9355827999534,None,495.9355827999534,None,495.43524839996826,None,f,0.7745666999835521,495.9355827999534,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,1.15,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,497.71678839996457,None,497.71678839996457,None,497.21645059995353,None,j,0.5933565000304952,497.71678839996457,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,0.94,,,,,0,0,0,0,0,18,18,36,,,,,,,,,,,,,,,,,,,,,,,499.31786479998846,None,499.31786479998846,None,498.8175370999379,None,j,0.7203444000333548,499.31786479998846,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,1.15,,,,,0,0,0,0,0,19,19,48,,,,,,,,,,,,,,,,,,,,,,,501.0390414999565,None,501.0390414999565,None,500.5387972999597,None,j,0.7110972000518814,501.0390414999565,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,0.97,,,,,0,0,0,0,0,20,20,37,,,,,,,,,,,,,,,,,,,,,,,502.75020349991973,None,502.75020349991973,None,502.2498959999066,None,j,0.6320423999568447,502.75020349991973,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,0.97,,,,,0,0,0,0,0,21,21,44,,,,,,,,,,,,,,,,,,,,,,,504.3913084999658,None,504.3913084999658,None,503.89097339997534,None,f,0.5749270000960678,504.3913084999658,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
